,player_name,player_api_id,player_nation,season,team_long_name,team_api_id,season_player_age,market_val_amnt,player_pos,match_api_id,country,elapsed,subtype,team,id,goal_type,elapsed_plus,birthday,height,weight
88,Admir Mehmedi,132844,Switzerland,2013,SC Freiburg,8358,22,2500000,SS,1479032,Germany,46,,SC Freiburg,2982415,n,,1991-03-16,182,176
89,Admir Mehmedi,132844,Switzerland,2013,SC Freiburg,8358,22,2500000,SS,1479246,Germany,53,,SC Freiburg,3352363,p,,1991-03-16,182,176
90,Admir Mehmedi,132844,Switzerland,2013,SC Freiburg,8358,22,2500000,SS,1479189,Germany,73,,SC Freiburg,3280512,n,,1991-03-16,182,176
4160,Philipp Zulechner,135247,Austria,2013,SC Freiburg,8358,23,300000,CF,1479297,Germany,78,,SC Freiburg,3461458,n,,1990-04-12,182,165
5323,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474375,England,56,header,Swansea City,3131545,n,,1988-12-10,182,198
5324,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474375,England,86,shot,Swansea City,3131914,n,,1988-12-10,182,198
5325,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474270,England,64,,Swansea City,3072777,p,,1988-12-10,182,198
5326,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475096,England,10,shot,Swansea City,3421439,n,,1988-12-10,182,198
5327,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475096,England,90,,Swansea City,3423228,p,3.0,1988-12-10,182,198
5328,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474931,England,78,volley,Swansea City,3221087,n,,1988-12-10,182,198
5329,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474723,England,45,header,Swansea City,3196581,n,2.0,1988-12-10,182,198
5330,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474723,England,90,shot,Swansea City,3196763,n,1.0,1988-12-10,182,198
5331,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475005,England,11,header,Swansea City,3344853,n,,1988-12-10,182,198
5332,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475118,England,54,shot,Swansea City,3464757,n,,1988-12-10,182,198
5333,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475030,England,33,shot,Swansea City,3336360,n,,1988-12-10,182,198
5334,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474985,England,48,,Swansea City,3283599,p,,1988-12-10,182,198
5335,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475083,England,45,header,Swansea City,3401443,n,1.0,1988-12-10,182,198
5336,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1475083,England,90,,Swansea City,3402150,p,2.0,1988-12-10,182,198
5337,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474966,England,85,header,Swansea City,3252226,n,,1988-12-10,182,198
5338,Wilfried Bony,143365,Cote d'Ivoire,2013,Swansea City,10003,25,700000,CF,1474079,England,82,shot,Swansea City,2926313,n,,1988-12-10,182,198
1833,Fausto Rossi,143795,Italy,2013,Real Valladolid,10281,23,200000,CM,1506079,Spain,17,,Real Valladolid,3309078,n,,1990-12-03,175,148
3263,Luiz Gustavo,147729,Brazil,2013,VfL Wolfsburg,8721,26,3600000,DM,1479187,Germany,58,,VfL Wolfsburg,3282027,n,,1987-07-23,187,176
3264,Luiz Gustavo,147729,Brazil,2013,VfL Wolfsburg,8721,26,3600000,DM,1479066,Germany,42,,VfL Wolfsburg,3076285,n,,1987-07-23,187,176
3265,Luiz Gustavo,147729,Brazil,2013,VfL Wolfsburg,8721,26,3600000,DM,1479217,Germany,36,,VfL Wolfsburg,3320395,n,,1987-07-23,187,176
3266,Luiz Gustavo,147729,Brazil,2013,VfL Wolfsburg,8721,26,3600000,DM,1479167,Germany,75,,VfL Wolfsburg,3250954,n,,1987-07-23,187,176
2845,Josip Ilicic,147951,Slovenia,2013,Fiorentina,8535,25,6000000,SS,1536672,Italy,13,,Fiorentina,3177071,n,,1988-01-29,190,174
2846,Josip Ilicic,147951,Slovenia,2013,Fiorentina,8535,25,6000000,SS,1536862,Italy,34,,Fiorentina,3423693,n,,1988-01-29,190,174
2847,Josip Ilicic,147951,Slovenia,2013,Fiorentina,8535,25,6000000,SS,1536740,Italy,16,,Fiorentina,3251711,n,,1988-01-29,190,174
5391,Yannick Sagbo,148832,Cote d'Ivoire,2013,Hull City,8667,25,400000,CF,1474260,England,30,shot,Hull City,3072079,n,,1988-04-12,182,194
5392,Yannick Sagbo,148832,Cote d'Ivoire,2013,Hull City,8667,25,400000,CF,1474372,England,55,distance,Hull City,3127486,n,,1988-04-12,182,194
2770,Jordan Bowery,149895,England,2013,Aston Villa,10252,22,250000,CF,1475099,England,28,,Aston Villa,3442097,o,,1991-07-02,187,168
3131,Libor Kozak,150401,Czech Republic,2013,Aston Villa,10252,24,700000,CF,1474578,England,66,shot,Aston Villa,3179956,n,,1989-05-30,193,181
3132,Libor Kozak,150401,Czech Republic,2013,Aston Villa,10252,24,700000,CF,1474206,England,30,shot,Aston Villa,3006258,n,,1989-05-30,193,181
3133,Libor Kozak,150401,Czech Republic,2013,Aston Villa,10252,24,700000,CF,1474464,England,64,header,Aston Villa,3162770,n,,1989-05-30,193,181
3134,Libor Kozak,150401,Czech Republic,2013,Aston Villa,10252,24,700000,CF,1474356,England,84,header,Aston Villa,3127975,n,,1989-05-30,193,181
4187,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479026,Germany,19,,Borussia Dortmund,2984029,n,,1989-06-18,187,176
4188,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479026,Germany,65,,Borussia Dortmund,2984247,n,,1989-06-18,187,176
4189,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479072,Germany,14,,Borussia Dortmund,3088857,n,,1989-06-18,187,176
4190,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479131,Germany,44,,Borussia Dortmund,3175407,n,,1989-06-18,187,176
4191,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479114,Germany,70,,Borussia Dortmund,3155504,n,,1989-06-18,187,176
4192,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1478948,Germany,24,,Borussia Dortmund,2912244,n,,1989-06-18,187,176
4193,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1478948,Germany,66,,Borussia Dortmund,2912384,n,,1989-06-18,187,176
4194,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1478948,Germany,79,,Borussia Dortmund,2912424,n,,1989-06-18,187,176
4195,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479162,Germany,31,,Borussia Dortmund,3235473,n,,1989-06-18,187,176
4196,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479162,Germany,65,,Borussia Dortmund,3235518,n,,1989-06-18,187,176
4197,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479174,Germany,10,,Borussia Dortmund,3265989,n,,1989-06-18,187,176
4198,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479174,Germany,20,,Borussia Dortmund,3266026,n,,1989-06-18,187,176
4199,Pierre-Emerick Aubameyang,150565,Gabon,2013,Borussia Dortmund,9789,24,25000000,CF,1479080,Germany,81,,Borussia Dortmund,3106376,n,,1989-06-18,187,176
3741,Miku,150770,Venezuela,2013,Getafe CF,8305,28,100000,CF,1505596,Spain,35,,Getafe CF,2988013,n,,1985-08-19,185,176
3742,Miku,150770,Venezuela,2013,Getafe CF,8305,28,100000,CF,1505596,Spain,52,,Getafe CF,2988184,n,,1985-08-19,185,176
3591,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536799,Italy,30,,Roma,3328225,n,,1991-03-20,177,159
3592,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536686,Italy,55,,Roma,3181217,n,,1991-03-20,177,159
3593,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536835,Italy,32,,Roma,3370511,n,,1991-03-20,177,159
3594,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536835,Italy,56,,Roma,3370832,n,,1991-03-20,177,159
3595,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536835,Italy,74,,Roma,3370910,n,,1991-03-20,177,159
3596,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536808,Italy,42,,Roma,3338665,n,,1991-03-20,177,159
3597,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536676,Italy,13,,Roma,3178392,n,,1991-03-20,177,159
3598,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536829,Italy,16,,Roma,3353694,n,,1991-03-20,177,159
3599,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536818,Italy,41,,Roma,3345223,n,,1991-03-20,177,159
3600,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536666,Italy,67,,Roma,3167014,n,,1991-03-20,177,159
3601,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536757,Italy,44,,Roma,3269495,n,,1991-03-20,177,159
3602,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536757,Italy,56,,Roma,3269539,n,,1991-03-20,177,159
3603,Mattia Destro,154249,Italy,2013,Roma,8686,22,2500000,CF,1536715,Italy,6,,Roma,3219866,n,,1991-03-20,177,159
2744,Jordan Ayew,154280,Ghana,2013,FC Sochaux-Montbéliard,9874,22,8000000,CF,1468277,France,16,,Olympique de Marseille,3109237,n,,1991-09-11,182,179
2745,Jordan Ayew,154280,Ghana,2013,FC Sochaux-Montbéliard,9874,22,8000000,CF,1468561,France,33,,FC Sochaux-Montbéliard,3461877,n,,1991-09-11,182,179
2746,Jordan Ayew,154280,Ghana,2013,FC Sochaux-Montbéliard,9874,22,8000000,CF,1468519,France,45,,FC Sochaux-Montbéliard,3368370,n,,1991-09-11,182,179
2747,Jordan Ayew,154280,Ghana,2013,FC Sochaux-Montbéliard,9874,22,8000000,CF,1468520,France,15,,FC Sochaux-Montbéliard,3384562,n,,1991-09-11,182,179
2748,Jordan Ayew,154280,Ghana,2013,FC Sochaux-Montbéliard,9874,22,8000000,CF,1468552,France,56,,FC Sochaux-Montbéliard,3447879,n,,1991-09-11,182,179
2749,Jordan Ayew,154280,Ghana,2013,FC Sochaux-Montbéliard,9874,22,8000000,CF,1468458,France,70,,FC Sochaux-Montbéliard,3298494,n,,1991-09-11,182,179
2862,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536839,Italy,25,,Fiorentina,3370447,n,,1988-05-26,177,157
2863,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536752,Italy,47,,Fiorentina,3267199,n,,1988-05-26,177,157
2864,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536792,Italy,11,,Fiorentina,3326080,n,,1988-05-26,177,157
2865,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536602,Italy,45,,Fiorentina,3093328,n,,1988-05-26,177,157
2866,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536602,Italy,64,,Fiorentina,3093555,n,,1988-05-26,177,157
2867,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536862,Italy,23,,Fiorentina,3423561,n,,1988-05-26,177,157
2868,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536862,Italy,87,,Fiorentina,3424183,n,,1988-05-26,177,157
2869,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536882,Italy,57,,Fiorentina,3463692,n,,1988-05-26,177,157
2870,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536763,Italy,41,,Fiorentina,3287397,n,,1988-05-26,177,157
2871,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536844,Italy,31,,Fiorentina,3386252,n,,1988-05-26,177,157
2872,Juan Cuadrado,155066,Colombia,2013,Fiorentina,8535,25,16000000,RB,1536878,Italy,75,,Fiorentina,3452707,n,,1988-05-26,177,157
4563,Ryad Boudebouz,155623,Algeria,2013,SC Bastia,7794,23,2200000,AM,1468239,France,6,,SC Bastia,3041633,n,,1990-02-19,177,163
4564,Ryad Boudebouz,155623,Algeria,2013,SC Bastia,7794,23,2200000,AM,1468298,France,31,,SC Bastia,3146636,n,,1990-02-19,177,163
4565,Ryad Boudebouz,155623,Algeria,2013,SC Bastia,7794,23,2200000,AM,1468427,France,88,,SC Bastia,3239390,p,,1990-02-19,177,163
4566,Ryad Boudebouz,155623,Algeria,2013,SC Bastia,7794,23,2200000,AM,1468177,France,5,,FC Sochaux-Montbéliard,2923745,p,,1990-02-19,177,163
64,Adem Ljajic,155738,Serbia,2013,Roma,8686,22,3800000,AM,1536558,Italy,90,,Roma,3011567,p,,1991-09-29,182,163
65,Adem Ljajic,155738,Serbia,2013,Roma,8686,22,3800000,AM,1536577,Italy,85,,Roma,3031103,n,,1991-09-29,182,163
66,Adem Ljajic,155738,Serbia,2013,Roma,8686,22,3800000,AM,1536727,Italy,45,,Roma,3227844,n,,1991-09-29,182,163
67,Adem Ljajic,155738,Serbia,2013,Roma,8686,22,3800000,AM,1536715,Italy,78,,Roma,3220040,n,,1991-09-29,182,163
68,Adem Ljajic,155738,Serbia,2013,Roma,8686,22,3800000,AM,1536537,Italy,66,,Roma,2957795,n,,1991-09-29,182,163
69,Adem Ljajic,155738,Serbia,2013,Roma,8686,22,3800000,AM,1536840,Italy,44,,Roma,3384879,n,,1991-09-29,182,163
5429,Yohan Mollo,157859,France,2013,AS Saint-Étienne,9853,24,350000,RW,1468419,France,87,,AS Saint-Étienne,3239397,n,,1989-07-18,175,174
2359,Iago Falque,161015,Spain,2013,Rayo Vallecano,8370,23,1200000,RW,1506040,Spain,26,,Rayo Vallecano,3251734,n,,1990-01-04,175,152
2360,Iago Falque,161015,Spain,2013,Rayo Vallecano,8370,23,1200000,RW,1506040,Spain,63,,Rayo Vallecano,3251994,n,,1990-01-04,175,152
2361,Iago Falque,161015,Spain,2013,Rayo Vallecano,8370,23,1200000,RW,1506138,Spain,43,,Rayo Vallecano,3388785,n,,1990-01-04,175,152
627,Barry Bannan,161415,Scotland,2013,Crystal Palace,9826,24,1800000,CM,1474395,England,81,shot,Crystal Palace,3145762,n,,1989-12-01,170,134
1007,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536869,Italy,57,,Torino,3426922,n,,1990-02-20,185,172
1008,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536599,Italy,53,,Torino,3077252,n,,1990-02-20,185,172
1009,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536741,Italy,5,,Torino,3253099,n,,1990-02-20,185,172
1010,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536648,Italy,10,,Torino,3147250,n,,1990-02-20,185,172
1011,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536689,Italy,45,,Torino,3181108,n,,1990-02-20,185,172
1012,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536689,Italy,65,,Torino,3181290,n,,1990-02-20,185,172
1013,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536631,Italy,52,,Torino,3130490,n,,1990-02-20,185,172
1014,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536838,Italy,83,,Torino,3370922,n,,1990-02-20,185,172
1015,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536738,Italy,17,,Torino,3239321,n,,1990-02-20,185,172
1016,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536818,Italy,52,,Torino,3345356,n,,1990-02-20,185,172
1017,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536588,Italy,66,,Torino,3048786,n,,1990-02-20,185,172
1018,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536679,Italy,75,,Torino,3177514,n,,1990-02-20,185,172
1019,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536859,Italy,89,,Torino,3401499,n,,1990-02-20,185,172
1020,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536616,Italy,4,,Torino,3102557,n,,1990-02-20,185,172
1021,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536698,Italy,21,,Torino,3204903,n,,1990-02-20,185,172
1022,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536758,Italy,49,,Torino,3271390,n,,1990-02-20,185,172
1023,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536719,Italy,25,,Torino,3220969,n,,1990-02-20,185,172
1024,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536845,Italy,90,,Torino,3386949,n,,1990-02-20,185,172
1025,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536806,Italy,25,,Torino,3337804,n,,1990-02-20,185,172
1026,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536806,Italy,60,,Torino,3338249,n,,1990-02-20,185,172
1027,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536806,Italy,67,,Torino,3338276,n,,1990-02-20,185,172
1028,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536888,Italy,42,,Torino,3463363,n,,1990-02-20,185,172
1029,Ciro Immobile,161660,Italy,2013,Torino,9804,23,38000000,CF,1536720,Italy,90,,Torino,3228155,npm,,1990-02-20,185,172
1277,Dejan Lazarevic,161662,Slovenia,2013,Chievo Verona,8533,23,150000,RW,1536641,Italy,90,,Chievo Verona,3146549,n,,1990-02-15,175,146
4843,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536619,Italy,25,,Sassuolo,3102656,n,,1991-06-25,185,183
4844,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536864,Italy,9,,Sassuolo,3431885,n,,1991-06-25,185,183
4845,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536791,Italy,56,,Sassuolo,3324216,n,,1991-06-25,185,183
4846,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536841,Italy,36,,Sassuolo,3383888,n,,1991-06-25,185,183
4847,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536538,Italy,66,,Sassuolo,2958601,n,,1991-06-25,185,183
4848,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536651,Italy,20,,Sassuolo,3157837,n,,1991-06-25,185,183
4849,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536898,Italy,90,,Sassuolo,3483923,p,,1991-06-25,185,183
4850,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536565,Italy,20,,Sassuolo,3019879,n,,1991-06-25,185,183
4851,Simone Zaza,166595,Italy,2013,Sassuolo,7943,22,3000000,CF,1536647,Italy,64,,Sassuolo,3147579,n,,1991-06-25,185,183
782,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505947,Spain,2,,Sevilla FC,3149235,n,,1986-09-08,180,170
783,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505985,Spain,55,,Sevilla FC,3203707,n,,1986-09-08,180,170
784,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1506099,Spain,45,,Sevilla FC,3339245,p,,1986-09-08,180,170
785,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505937,Spain,59,,Sevilla FC,3129591,n,,1986-09-08,180,170
786,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505975,Spain,71,,Sevilla FC,3180036,n,,1986-09-08,180,170
787,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505918,Spain,40,,Sevilla FC,3103082,n,,1986-09-08,180,170
788,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1506080,Spain,31,,Sevilla FC,3312552,n,,1986-09-08,180,170
789,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1506030,Spain,49,,Sevilla FC,3239472,n,,1986-09-08,180,170
790,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505899,Spain,2,,Sevilla FC,3077232,n,,1986-09-08,180,170
791,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505956,Spain,23,,Sevilla FC,3158401,n,,1986-09-08,180,170
792,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1506108,Spain,19,,Sevilla FC,3346889,n,,1986-09-08,180,170
793,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1506108,Spain,73,,Sevilla FC,3347162,n,,1986-09-08,180,170
794,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505871,Spain,80,,Sevilla FC,3019989,n,,1986-09-08,180,170
795,Carlos Bacca,166648,Colombia,2013,Sevilla FC,8302,27,1500000,CF,1505871,Spain,88,,Sevilla FC,3020018,n,,1986-09-08,180,170
188,Alejandro Bedoya,169217,United States,2013,FC Nantes,9830,26,400000,CM,1468514,France,78,,FC Nantes,3372837,n,,1987-04-29,177,161
189,Alejandro Bedoya,169217,United States,2013,FC Nantes,9830,26,400000,CM,1468530,France,41,,FC Nantes,3406739,n,,1987-04-29,177,161
190,Alejandro Bedoya,169217,United States,2013,FC Nantes,9830,26,400000,CM,1468332,France,16,,FC Nantes,3164355,n,,1987-04-29,177,161
191,Alejandro Bedoya,169217,United States,2013,FC Nantes,9830,26,400000,CM,1468249,France,87,,FC Nantes,3074227,n,,1987-04-29,177,161
192,Alejandro Bedoya,169217,United States,2013,FC Nantes,9830,26,400000,CM,1468345,France,59,,FC Nantes,3160527,n,,1987-04-29,177,161
1069,Connor Wickham,169721,England,2013,Sunderland,8472,20,1000000,CF,1475077,England,18,shot,Sunderland,3402500,n,,1993-03-31,187,198
1070,Connor Wickham,169721,England,2013,Sunderland,8472,20,1000000,CF,1474977,England,73,shot,Sunderland,3394453,n,,1993-03-31,187,198
1071,Connor Wickham,169721,England,2013,Sunderland,8472,20,1000000,CF,1474977,England,83,shot,Sunderland,3394501,n,,1993-03-31,187,198
1072,Connor Wickham,169721,England,2013,Sunderland,8472,20,1000000,CF,1475095,England,26,header,Sunderland,3425650,n,,1993-03-31,187,198
1073,Connor Wickham,169721,England,2013,Sunderland,8472,20,1000000,CF,1475095,England,86,header,Sunderland,3426221,n,,1993-03-31,187,198
2277,Haris Seferovic,170775,Switzerland,2013,Real Sociedad,8560,21,16000000,CF,1505560,Spain,70,,Real Sociedad,2926375,n,,1992-02-22,185,187
2278,Haris Seferovic,170775,Switzerland,2013,Real Sociedad,8560,21,16000000,CF,1505930,Spain,88,,Real Sociedad,3109617,n,,1992-02-22,185,187
2780,Jordi Figueras,172147,Spain,2013,Real Betis Balompié,8603,26,100000,CB,1506126,Spain,67,,Real Betis Balompié,3367936,o,,1987-05-16,185,181
2781,Jordi Figueras,172147,Spain,2013,Real Betis Balompié,8603,26,100000,CB,1505926,Spain,63,,Real Betis Balompié,3114376,n,,1987-05-16,185,181
2782,Jordi Figueras,172147,Spain,2013,Real Betis Balompié,8603,26,100000,CB,1505999,Spain,57,,Real Betis Balompié,3209554,o,,1987-05-16,185,181
2806,Joselu,172321,Spain,2013,Eintracht Frankfurt,9810,23,6000000,CF,1479125,Germany,48,,Eintracht Frankfurt,3165094,n,,1990-03-27,193,176
2807,Joselu,172321,Spain,2013,Eintracht Frankfurt,9810,23,6000000,CF,1479128,Germany,90,,Eintracht Frankfurt,3178001,npm,,1990-03-27,193,176
2808,Joselu,172321,Spain,2013,Eintracht Frankfurt,9810,23,6000000,CF,1479226,Germany,49,,Eintracht Frankfurt,3340203,n,,1990-03-27,193,176
